,company,date,title,salary,All_Sectors,Accounting & Finance Jobs,Admin Jobs,Consultancy Jobs,Customer Services Jobs,Domestic help & Cleaning Jobs,"Energy, Oil & Gas Jobs",Engineering Jobs,HR & Recruitment Jobs,Healthcare & Nursing Jobs,Hospitality & Catering Jobs,IT Jobs,Legal Jobs,Logistics & Warehouse Jobs,Other/General Jobs,"PR, Advertising & Marketing Jobs",Retail Jobs,Social work Jobs,Teaching Jobs,Trade & Construction Jobs,Travel Jobs,Unknown
3088,Nutanix,2018-06,MTS - Big Data Infrastructure,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3089,Coast Community College District,2018-06,"Instructor, Dance",0,Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3090,Coast Community College District,2018-06,"Instructor, Cosmetology (Esthetician)",0,Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3091,Coast Community College District,2018-06,Testing Technician (19.5 hours),0,Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3092,Crowe Horwath,2018-06,Senior Budget Manager,0,Consultancy Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,Crowe Horwath,2018-06,Federal Tax Senior Staff,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,Crowe Horwath,2018-06,State and Local Tax Manager - Income Tax,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095,Bio Rad Laboratories,2018-06,Engineer IV (Embedded Software),0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3096,Crowe Horwath,2018-06,International Tax Manager,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097,Crowe Horwath,2018-06,Senior Staff-National Tax Office,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,Crowe Horwath,2018-06,Anti-Money Laundering,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,RSM International,2018-06,Consulting Partner,0,Consultancy Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,Salesforce,2018-06,"Senior Manager, Technical Documentation",0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3101,CyberCoders,2018-06,mmWave RF Chip Design Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3102,Capital Group,2018-06,NLP Senior Data Scientist,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3103,Coast Community College District,2018-06,PT Faculty POOL - Food Service Management,0,Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3104,Coast Community College District,2018-06,"Director, Extended Opportunity Programs & Services (EOPS/CalWORKs/Foster Youth)",0,Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3105,Coast Community College District,2018-06,Dean of Counseling,0,Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3106,Coast Community College District,2018-06,"Director, Financial Aid",0,Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3107,The Aerospace Corporation,2018-06,Space Systems Analyst,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3111,Williams Sonoma Inc.,2018-06,"Lead Software QA Automation Engineer (Outward, Inc.)",0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3112,Accenture,2018-06,Roadmap – ERP/Manufacturing SMR,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3113,GO 2 Transportation,2018-06,Car Hauler - CDL Truck Drivers Haul the finest cars in the country,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3114,Roadrunner Transportation Systems,2018-06,Owner Operator Truck Driver - -Expedite - Straight Truck & Tractor Trailer,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3115,Roadrunner Transportation Systems,2018-06,CDL-A Owner Operator Truck Driver - -Get Home Daily-,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3119,Endgame,2018-06,Channel Account Manager (West),0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3120,Sony Computer Entertainment,2018-06,Sr Software Engineer – Graphics,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3121,Apple,2018-06,System Coexistence Validation Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3122,Accenture,2018-06,Digital Finance Transformation Manager,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123,Accenture,2018-06,OpenStack Python Consultant,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3125,Salesforce,2018-06,Head of Sales Strategy & Analytics - Quip,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3126,Salesforce,2018-06,"Product Marketing Manager, API Management",0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3127,Salesforce,2018-06,Lead/ Principal Software Engineer - Identity Management (Mulesoft),0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3128,Blizzard Entertainment,2018-06,"Senior Software Engineer, Build Automation",0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3129,Ideo,2018-06,Principal Data Scientist,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3130,Inphi,2018-06,"Principal Engineer, Applications",0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3131,Northrop Grumman,2018-06,Software Engineer 4,0,Travel Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3132,Alere,2018-06,Data Scientist,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3133,Jackson Therapy Partners,2018-06,"Physical Therapist Travel Job in Walnut Creek, CA",0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3135,Hub Group,2018-06,Dedicated CDL-A Local Truck Driver -Weekly Pay [249],0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3137,Hub Group,2018-06,Dedicated CDL-A Drivers Needed-Newer Equipment [110],0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3141,Hub Group,2018-06,Dedicated CDL-A Local Truck Driver Position | No Touch Freight [277],0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3142,Hub Group,2018-06,Dedicated CDL-A Local Truck Driver |Weekly Pay [249],0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3143,Hub Group,2018-06,Dedicated CDL-A Local Truck Driver Position [328],0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3144,Hub Group,2018-06,Dedicated CDL-A Local Driver Position|No Touch Freight [112],0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3145,Hub Group,2018-06,Dedicated Hiring CDL-A Truckers | $2000 Sign On Bonus [136],0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3146,SAP,2018-06,Senior Systems Architect- High Availability Job,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3147,NetApp,2018-06,Technology Investment Portfolio Analyst (23101),0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3148,NetApp,2018-06,Security Architect (23582),0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3149,Activision,2018-06,Senior Data Scientist (Contract),0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3150,Yelp,2018-06,Site Reliability Engineer (SRE),0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3151,Accenture,2018-06,Human Resources Workforce Consulting Manager - West,0,Consultancy Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3152,Infineon Technologies,2018-06,Senior Account Manager,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3153,Proofpoint,2018-06,Marketing Operations Manager,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3154,Move,2018-06,"Sr. Product Manager, Native Apps",0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3155,GQR Global Markets,2018-06,Transmission Project Engineer,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3157,Hub Group,2018-06,Dedicated CDL-A Local Driver - PTO - Bonus Programs [336],0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3160,Hub Group,2018-06,Dedicated CDL-A Local Truck Driver Position-Competitive Hourly Pay [252],0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3161,Amazon,2018-06,Senior Software Development Engineer - Machine Learning Systems,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3162,Nvidia,2018-06,"Developer Technology Engineer for Professional Graphics related to video, imaging and GPGPU",0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3164,SAP,2018-06,Senior Systems Architect- High Availability Job,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3165,AAA Motor Club,2018-06,Insurance Service Representative (Floater),0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3166,Alameda Health System,2018-06,Care Management Clinical Appeals Specialist,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3167,Alameda Health System,2018-06,Medical Translator II - Per Diem (Cantonese / Mandarin),0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3168,Alameda Health System,2018-06,Sonographer III,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3169,Hub Group,2018-06,Dedicated CDL-A Driver Position - Local - Great Pay [123],0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3170,Hub Group,2018-06,Dedicated Hiring CDL-A Truckers - Local Position With Overtime [170],0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3172,Grifols,2018-06,"Associate Director, Quality Assurance",0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3173,"NBCUniversal, Inc.",2018-06,"Director, Product Management - Games",0,"PR, Advertising & Marketing Jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3174,The Aerospace Corporation,2018-06,Mathematician/Numerical Analyst,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3175,The Irvine Company,2018-06,Leasing Consultant,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3176,Alameda Health System,2018-06,Care Management Clinical Social Worker II,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3178,Jackson Therapy Partners,2018-06,"Physical Therapist Travel Job in Petaluma, CA",0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3180,CalPortland Co.,2018-06,Ready Mix Truck Driver,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3181,Hub Group,2018-06,Intermodal CDL-A Truck Driver | Paid Weekly | Full Benefits [STK],0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3227,Hub Group,2018-06,Dedicated Hiring CDL-A Truckers - No Touch Freight [189],0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3235,Sephora,2018-06,Senior Artist,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3236,Sephora,2018-06,Assistant Manager (Lead),0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3237,Integrated Device Technology,2018-06,Director Applications Programming,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3238,Genentech,2018-06,"Associate Medical Director , Respiratory and Allergic Diseases",0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3239,Palantir Technologies,2018-06,Information Security Engineer (CIRT),0,Consultancy Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,qventus,2018-06,Field Marketing Manager,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3241,Palantir Technologies,2018-06,People Partner,0,Consultancy Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,Palantir Technologies,2018-06,"System Engineer, Internal Infrastructure",0,Consultancy Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,confluent,2018-06,Product Manager,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3244,confluent,2018-06,Enterprise Account Executive,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3245,confluent,2018-06,Platform Security Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3246,qventus,2018-06,Data Wrangler,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3247,confluent,2018-06,Front End Software Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3248,Nvidia,2018-06,Front-End Product Manager (AI Infrastructure),0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3249,confluent,2018-06,Infrastructure Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3262,Apple,2018-06,"US Channel Retail, Program Manager-New Product Introduction",0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3264,Twitch,2018-06,Head of Global Talent Acquisition,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3265,qventus,2018-06,DevOps Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3266,Twitch,2018-06,Executive Creative Director,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3267,Exabeam,2018-06,Lead Software Engineer - Data Ingestion,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3268,Palantir Technologies,2018-06,Site Reliability Engineer,0,Consultancy Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,confluent,2018-06,Full Stack Software Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3270,qventus,2018-06,Product Specialist,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3271,qventus,2018-06,Head of People Operations,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3272,confluent,2018-06,Technical Account Manager,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3273,qventus,2018-06,Data Platform Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3274,Twitch,2018-06,Director of Data Science,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3275,Apple,2018-06,Data Scientist and Visualization Manager,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3276,Volunteers of America Los Angeles,2018-06,Peer Support Specialist - (HUD-VASH),0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3277,"PARC, a Xerox company",2018-06,Computational Modeler,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3278,Sojern,2018-06,"Senior Customer Success Manager, Adphorus",0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3279,qventus,2018-06,Solutions Integrator,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3280,Exabeam,2018-06,Supply Chain Director,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3281,confluent,2018-06,Platform Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3282,confluent,2018-06,"Growth Marketing Manager, Global Paid Search & SEO Lead",0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3283,Tradeshift,2018-06,"Director, Sales & Marketing Operations",0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3284,confluent,2018-06,Developer Productivity Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3285,confluent,2018-06,Systems Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3286,Exabeam,2018-06,Sales Operations Analyst,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3287,qventus,2018-06,Full Stack Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3288,qventus,2018-06,Customer Success Analyst,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3289,confluent,2018-06,Confluent Cloud Site Reliability Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3290,Tradeshift,2018-06,Professional Services Architect,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3291,qventus,2018-06,Senior Front End Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3292,Twitch,2018-06,Applied Scientist - Recommendations,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3293,Palantir Technologies,2018-06,Cloud Operations Engineer,0,Consultancy Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,Workday,2018-06,Senior Software Developer - Application Security,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3295,qventus,2018-06,Senior Full Stack Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3296,qventus,2018-06,Senior Product Marketing Manager,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3297,confluent,2018-06,Confluent Cloud Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3298,Synopsys,2018-06,Sr. Software Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3299,Hub Group,2018-06,Intermodal CDL-A Truck Driver - Paid Weekly - Full Benefits [STK],0,HR & Recruitment Jobs,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,Hallmark,2018-06,Senior DevOps Engineer,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3312,The Aerospace Corporation,2018-06,Satellite Communication Architectures Engineer,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3313,Hub Group,2018-06,Dedicated CDL-A Driver | Hub Group partners with Pep Boys [341],0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3317,Hub Group,2018-06,Dedicated CDL-A Driver - Hub Group partners with Pep Boys [341],0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3320,ZS Associates,2018-06,"Solutions Analyst (San Francisco area, CA)",0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3334,SAP,2018-06,Senior Project Manager - SAP Innovative Business Solutions Job,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3335,Williams Sonoma Inc.,2018-06,Associate Buyer - Occasional/Media - Pottery Barn,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3336,CRITEO,2018-06,Sr. Data Scientist,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3337,Eventbrite,2018-06,Senior Human Resources Business Partner,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3338,Matific,2018-06,Regional Sales Director- California,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3339,Synopsys,2018-06,Managing Consultant - Application Security,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3340,PlanGrid,2018-06,DevOps/Infrastructure Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3341,PlanGrid,2018-06,"Regional Sales Manager (Los Angeles, CA)",0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3342,PlanGrid,2018-06,Frontend Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3343,Accenture,2018-06,Salesforce - Senior Manager - West,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3346,Rodan & Fields,2018-06,Senior eCommerce Product Manager,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3347,ReqRoute,2018-06,1044 Solution Architect,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3348,PlanGrid,2018-06,Backend Platform Lead,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3349,PlanGrid,2018-06,Windows Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3350,PlanGrid,2018-06,Product Designer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3351,Eventbrite,2018-06,Director - People Operations,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3352,Salesforce,2018-06,Software Engineer - Quip,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3353,Northrop Grumman,2018-06,Manager Systems Security Engineering 2_San Diego,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3354,PlanGrid,2018-06,Android Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3355,PlanGrid,2018-06,Full Stack Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3356,PlanGrid,2018-06,iOS Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3357,PlanGrid,2018-06,SDET (Software Development Engineer in Test),0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3358,PlanGrid,2018-06,Data Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3359,Northrop Grumman,2018-06,Java Software Engineer - 2,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3360,PlanGrid,2018-06,Infrastructure Engineer (Systems),0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3361,PlanGrid,2018-06,Backend Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3362,PlanGrid,2018-06,Design Manager,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3363,Eventbrite,2018-06,Senior Front End Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3364,PlanGrid,2018-06,Machine Learning Engineer,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3365,CyberCoders,2018-06,Senior Hybris Developer $160k,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3366,mscripts,2018-06,Software Engineer Intern,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3367,Raytheon,2018-06,Sr Electrical Engineer II,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3368,Raytheon,2018-06,Space Systems - Junior Level - RF Systems Engineer - Secret,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3369,Raytheon,2018-06,Space Systems- Senior Level-EO Systems Engineer-SSBI,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
