,company,date,title,All_Sectors,Accounting & Finance Jobs,Admin Jobs,Consultancy Jobs,Customer Services Jobs,Domestic help & Cleaning Jobs,"Energy, Oil & Gas Jobs",Engineering Jobs,Graduate Jobs,HR & Recruitment Jobs,Healthcare & Nursing Jobs,Hospitality & Catering Jobs,IT Jobs,Logistics & Warehouse Jobs,Manufacturing Jobs,Other/General Jobs,"PR, Advertising & Marketing Jobs",Property Jobs,Retail Jobs,Scientific & QA Jobs,Teaching Jobs,Trade & Construction Jobs,Travel Jobs,Unknown
974,Weatherford,2018-11-01,Material Handler I,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,TechnipFMC,2018-11-01,Sr. Payroll Coordinator,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,TechnipFMC,2018-11-01,ROV Integrated Service Superintendent,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,TechnipFMC,2018-11-01,Classification Specialist,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,TechnipFMC,2018-11-01,Buyer IV,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,TechnipFMC,2018-11-01,Lead Heat Transfer Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,TechnipFMC,2018-11-01,HSE Manager,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,TechnipFMC,2018-11-01,Designer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,Weatherford,2018-11-01,Geozone Business Manager- FRE,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,BECHTEL,2018-11-01,Mechanical Engineering Group Supervisor,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,Jacobs,2018-11-01,Telecom Site Acquisition Specialist – New Site Builds,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,Baker Hughes,2018-11-01,"Electrical Inspector QC (Wireline Services) Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,TechnipFMC,2018-11-01,Engineering Methods and Systems Principal Engineer and Application Manager,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,TechnipFMC,2018-11-01,Senior Financial Analyst- Onshore Process Technology,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,TechnipFMC,2018-11-01,Sales Operations Analyst,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,TechnipFMC,2018-11-01,Electrical Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,TechnipFMC,2018-11-01,Inspection Supervision/Inspection Coordinator,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,Wood,2018-11-01,Senior Project Accountant,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,Wood,2018-11-01,Single Point of Contact (LOTO),"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,ConocoPhillips,2018-11-01,Application Developer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,shell,2018-11-01,"Senior Real Time Power Trader - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,Wood,2018-11-01,Pipeline Inspection Coordinator,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,NOV,2018-11-01,Thermal Processing Spooling Operator I,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,TechnipFMC,2018-11-01,Learning Solutions Advisor,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,TechnipFMC,2018-11-01,Project Financial Controller,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,TechnipFMC,2018-11-01,Sales Manager Latin America,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,TechnipFMC,2018-11-01,2019 Summer Engineering Intern,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,TechnipFMC,2018-11-01,Data Technologies Lead,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,TechnipFMC,2018-11-01,Accounting Consolidation Manager,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,Weatherford,2018-11-01,"Technical Sales Rep – Artificial Lift Systems – Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,TechnipFMC,2018-11-01,Senior Manager Transactional Accounting,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,TechnipFMC,2018-11-01,Project Engineer - Ethylene,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,TechnipFMC,2018-11-01,Business Line Controller,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,Oxy,2018-11-01,Engineering Tech,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,Wood,2018-11-01,Finance Analyst,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,shell,2018-11-01,"Project Business Analyst - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,shell,2018-11-01,"Finance Advisor - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,BECHTEL,2018-11-01,Project Engineering Group Supervisor,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,BECHTEL,2018-11-01,SmartPlant / 2D Schematics Lead Designer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,BECHTEL,2018-11-01,SmartPlant / 2D Schematics Designer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,Oxy,2018-11-01,Eng Process Sr,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,Baker Hughes,2018-11-01,"Supplier Quality Engineer (Drilling Services) - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,NOV,2018-11-01,Rig Consultant,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,NOV,2018-11-01,CNC Programmer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,Baker Hughes,2018-11-01,"Intellectual Property Transaction Counsel (Legal) - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,BP,2018-11-01,SIM Data Lead - Production/Data Science,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,NOV,2018-11-01,Line Technician (Day Shift - Temp),"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,TechnipFMC,2018-11-01,Product Engineer I,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,TechnipFMC,2018-11-01,Furnace Mechanical Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,TechnipFMC,2018-11-01,Design Engineer - Metallic Seals,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,Wood,2018-11-01,Process Lead - Corporate Accounting,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,ConocoPhillips,2018-11-01,"Co-op Intern, Geology & Geophysics 2019","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,Lyondellbasell,2018-11-01,Sr. Process Safety Engineer,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,Jacobs,2018-11-01,Human Resources Coordinator,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,Wood,2018-11-01,Project Logistics Coordinator,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,Baker Hughes,2018-11-01,"Technical Project Manager - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,BP,2018-11-01,Backbone User Management Analyst,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,TechnipFMC,2018-11-01,Lead Mechanical Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,TechnipFMC,2018-11-01,Sr. Engineer - Seals,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,TechnipFMC,2018-11-01,Product Engineer II,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,TechnipFMC,2018-11-01,Principal Process Engineer - LNG,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,TechnipFMC,2018-11-01,Intern- Mechanical Engineering,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,TechnipFMC,2018-11-01,Human Resources Coordinator,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Baker Hughes,2018-11-01,"Research Engineer (DCF) Houston, Texas","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,NOV,2018-11-01,Quality Inspector,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,NOV,2018-11-01,Extrusion Technician,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,NOV,2018-11-01,Line Technician Night Shift - Temp),"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,NOV,2018-11-01,Maintenance,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,TechnipFMC,2018-11-01,ROV Integrated Services Supervisor,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,TechnipFMC,2018-11-01,"Senior Engineer-Well Control, New Product Development","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,TechnipFMC,2018-11-01,Products Performance Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,TechnipFMC,2018-11-01,Internal Auditor,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,TechnipFMC,2018-11-01,Corporate Paralegal,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,Weatherford,2018-11-01,OPERATIONS MANAGER- Shop - test & assembly,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,Phillips66,2018-11-01,"Construction Engineer in Houston , Texas","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,Exelon,2018-11-01,Sr Analyst - Data & Reporting,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,BECHTEL,2018-11-01,"LNG Sr. Engineer, Process Systems Engineering","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,Baker Hughes,2018-11-01,"Liner Hanger Application Engineer (Wellbore Construction) - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,Baker Hughes,2018-11-01,"Skype Engineer (Drilling Services) Houston, TX or Toronto ON","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,NOV,2018-11-01,Jacketing Technician (Night Shift),"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,BP,2018-11-01,SIM Data Lead - Geoscience/Data Science,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,BMS Unlimited,2018-11-01,""" Class A Truck Driver-Home Weekends-$1300/week",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1060,BP,2018-11-01,Organisational Data Specialist - HR Services,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,TransCanada,2018-11-01,Administrative Assistant,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,Wood,2018-11-01,Mid-Level Environmental Scientist / Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,shell,2018-11-01,"Systems Engineer GIS - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,shell,2018-11-01,"Service Design Lead - Agile Hub - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,NOV,2018-11-01,Sales Tax Accountant,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,Fluor,2018-11-01,Project Automation Spec I - Smart P&ID – SPPID Administrator,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,TransCanada,2018-11-01,Civil Project Engineer,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,Baker Hughes,2018-11-01,"Financial Planning & Analysis Analyst - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,Baker Hughes,2018-11-01,"Lead Resource Management Specialist - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,BP,2018-11-01,Team Assistant,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,TechnipFMC,2018-11-01,Regional Project Services Manager – Americas,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,Oxy,2018-11-01,HR Project Manager,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,shell,2018-11-01,"Systems Engineer GeoSigns - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,shell,2018-11-01,"Senior Power Market Analyst - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,shell,2018-11-01,"Backend Developer - Agile Hub - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,shell,2018-11-01,"Dev Ops Engineer Lead - Agile Hub – Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,Lyondellbasell,2018-11-01,"Senior Lead Analyst / Manager-Planning and Analysis, Corp FPA",Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,Baker Hughes,2018-11-01,"Additive Manufacturing Material Scientist - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,Baker Hughes,2018-11-01,"LWD Field Specialist - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,Baker Hughes,2018-11-01,"Product Line Manager – Fishing Services - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,Baker Hughes,2018-11-01,"Product Line Manager – Wireline Deployment Devices (CWI) – Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,Baker Hughes,2018-11-01,"Mechanical Design Engineer – Wellbore Construction - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,NOV,2018-11-01,Liner Hanger Applications Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,TechnipFMC,2018-11-01,Cost Accountant,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,WorleyParsons,2018-11-01,Commissioning / Completions Lead,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,Phillips66,2018-11-01,"DOT Coordinator - Houston, TX in Houston , Texas","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,Oxy,2018-11-01,HR Coordinator Sr,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,TransCanada,2018-11-01,Administrative Analyst,Engineering Jobs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,TechnipFMC,2018-11-01,AP Coordinator,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,Weatherford,2018-11-01,Global Service Quality Manager,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,Oxy,2018-11-01,Freight Optimization & Chartering Analyst,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,Oxy,2018-11-01,Demurrage Analyst,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,shell,2018-11-01,"Dev Ops Engineer - Agile Hub - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,NOV,2018-11-01,Data Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,Siemens,2018-11-01,Component Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,Exelon,2018-11-01,"Analyst, Retail Ops","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,shell,2018-11-01,"Operational Lead - Agile Hub - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,BP,2018-11-01,Customer Experience Specialist - HR Services,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,PV Fluid Products Inc.,2018-11-01,Stator Lead,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,nes,2018-11-01,Control Systems Engineer,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1102,LaowaiCareer,2018-11-01,Work From Home Teaching English Onlin,Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1103,TechnipFMC,2018-11-01,Consolidation Accountant,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,Oxy,2018-11-01,IT Systems Expert,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,Oxy,2018-11-01,Chief Unconventional Reservoir Engineer,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,Oxy,2018-11-01,Credit Analyst,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,Baker Hughes,2018-11-01,"Senior Financial Planning & Analysis Analyst - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,Baker Hughes,2018-11-01,"Senior Sales Staff Manager (Wireline) - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,Baker Hughes,2018-11-01,"Geoscientist (OFS) - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,Exxon Mobil,2018-11-01,Information or Library Science (MS) Students Seeking Internship Opportunities,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,NOV,2018-11-01,Application Development Engineer - Web Development,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,NOV,2018-11-01,WBT Oracle Business Intelligence Analyst,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,Forum,2018-11-01,Engineer Sr,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,Wood,2018-11-01,CAD Administrator / Senior Pipeline Mapping Designer I,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,Wood,2018-11-01,Senior Pipeline Mapping Designer Specialist I,"Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,Baker Hughes,2018-11-01,"Senior Proposals Manager (Wireline) - Houston, TX","Energy, Oil & Gas Jobs",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,NES Global Talent,2018-11-01,SCADA Specialist,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1118,"Texas Western Management Partners, LP",2018-11-01,Housekeeping Supervisor - Residence Inn I-10 West/Park Row,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1119,"Paradies IAH 2014, LLC",2018-11-01,Warehouse Associate,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1120,Vipkid,2018-11-01,Part Time - Online English Teacher,Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1121,NES Global Talent,2018-11-01,Project Delivery Engineer,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1122,NES Global Talent,2018-11-01,Lease Operator/ Pumper,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1123,Macquarie Group,2018-11-01,Senior .NET Developer,"PR, Advertising & Marketing Jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1124,Macquarie Group,2018-11-01,Technical Business Analyst,"PR, Advertising & Marketing Jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
